timestep_3,region_1,technology_1,parameter,value
d183,FR,solar,avaConv,0.3225727857299213
d184,FR,solar,avaConv,0.2886982669880925
d185,FR,solar,avaConv,0.29129589586846744
d186,FR,solar,avaConv,0.3076156099415493
d187,FR,solar,avaConv,0.30445533455878065
d188,FR,solar,avaConv,0.2742825911718418
d189,FR,solar,avaConv,0.2606347400433007
d190,FR,solar,avaConv,0.34680272212069974
d191,FR,solar,avaConv,0.27852956539506274
d192,FR,solar,avaConv,0.2750537049026521
d193,FR,solar,avaConv,0.29108861219128984
d194,FR,solar,avaConv,0.23645998797595635
d195,FR,solar,avaConv,0.24765096742303822
d196,FR,solar,avaConv,0.288920503626034
d197,FR,solar,avaConv,0.2368922933048006
d198,FR,solar,avaConv,0.22493771755088393
d199,FR,solar,avaConv,0.2565788112510884
d200,FR,solar,avaConv,0.26026265162138784
d201,FR,solar,avaConv,0.21367761116928038
d202,FR,solar,avaConv,0.26364443550093913
d203,FR,solar,avaConv,0.23501591577868883
d204,FR,solar,avaConv,0.3089052398636115
d205,FR,solar,avaConv,0.31520026195293954
d206,FR,solar,avaConv,0.3153756847394308
d207,FR,solar,avaConv,0.28937784323970267
d208,FR,solar,avaConv,0.3178972257542798
d209,FR,solar,avaConv,0.2954091036359524
d210,FR,solar,avaConv,0.24124458833473233
d211,FR,solar,avaConv,0.25028524522851275
d212,FR,solar,avaConv,0.29565045511996174
d213,FR,solar,avaConv,0.31569732933051353
d214,FR,solar,avaConv,0.24743558844317481
d215,FR,solar,avaConv,0.29806312158035286
d216,FR,solar,avaConv,0.2838937825490232
d217,FR,solar,avaConv,0.3029120486667985
d218,FR,solar,avaConv,0.29490356728438744
d219,FR,solar,avaConv,0.21953694379150665
d220,FR,solar,avaConv,0.21410044763586905
d221,FR,solar,avaConv,0.2207189172397605
d222,FR,solar,avaConv,0.3035738024840999
d223,FR,solar,avaConv,0.2926779030043354
d224,FR,solar,avaConv,0.28138223751335395
d225,FR,solar,avaConv,0.3327220243227625
d226,FR,solar,avaConv,0.36375709667749384
d227,FR,solar,avaConv,0.3495285825481981
d228,FR,solar,avaConv,0.31515668743809877
d229,FR,solar,avaConv,0.30387326071657567
d230,FR,solar,avaConv,0.2991527576864747
d231,FR,solar,avaConv,0.2986402656863864
d232,FR,solar,avaConv,0.3022000488178415
d233,FR,solar,avaConv,0.288952215996691
d234,FR,solar,avaConv,0.2763699513930152
d235,FR,solar,avaConv,0.260284792673299
d236,FR,solar,avaConv,0.2534278613869106
d237,FR,solar,avaConv,0.2622177260524554
d238,FR,solar,avaConv,0.26923953068291595
d239,FR,solar,avaConv,0.2832613907813727
d240,FR,solar,avaConv,0.2571062079239243
d241,FR,solar,avaConv,0.2642014571279476
d242,FR,solar,avaConv,0.2519887099076332
d243,FR,solar,avaConv,0.23052393754712275
d244,FR,solar,avaConv,0.20097235446227635
d245,FR,solar,avaConv,0.2601436855616394
d246,FR,solar,avaConv,0.2509301600277697
d247,FR,solar,avaConv,0.22920417987511388
d248,FR,solar,avaConv,0.19822182461991325
d249,FR,solar,avaConv,0.3224777279942894
d250,FR,solar,avaConv,0.346053196876448
d251,FR,solar,avaConv,0.3046611574446777
d252,FR,solar,avaConv,0.3138410023225429
d253,FR,solar,avaConv,0.2864526965612558
d254,FR,solar,avaConv,0.33853356911324034
d255,FR,solar,avaConv,0.30138138452562996
d256,FR,solar,avaConv,0.24915368495763154
d257,FR,solar,avaConv,0.2700347548963042
d258,FR,solar,avaConv,0.33840312249435434
d259,FR,solar,avaConv,0.27945521273401835
d260,FR,solar,avaConv,0.2886696510659586
d261,FR,solar,avaConv,0.2755790194559527
d262,FR,solar,avaConv,0.2711318258751511
d263,FR,solar,avaConv,0.2301373274226454
d264,FR,solar,avaConv,0.23420701660314613
d265,FR,solar,avaConv,0.2497588524160684
d266,FR,solar,avaConv,0.25263133013834
d267,FR,solar,avaConv,0.17225926462974456
d268,FR,solar,avaConv,0.20603851622669694
d269,FR,solar,avaConv,0.1757145065893296
d270,FR,solar,avaConv,0.2812169582722944
d271,FR,solar,avaConv,0.33674127128649134
d272,FR,solar,avaConv,0.3108788810544346
d273,FR,solar,avaConv,0.33438230198138796
d274,FR,solar,avaConv,0.33754901125484876
d275,FR,solar,avaConv,0.3564137622116635
d276,FR,solar,avaConv,0.3206062972256854
d277,FR,solar,avaConv,0.24408395422487736
d278,FR,solar,avaConv,0.23273785091351734
d279,FR,solar,avaConv,0.29231965809102034
d280,FR,solar,avaConv,0.2990069787123193
d281,FR,solar,avaConv,0.2906955222140366
d282,FR,solar,avaConv,0.2681910655545403
d283,FR,solar,avaConv,0.3079326908225667
d284,FR,solar,avaConv,0.32188742210202786
d285,FR,solar,avaConv,0.32032849228871896
d286,FR,solar,avaConv,0.3160958569645103
d287,FR,solar,avaConv,0.22751516732607704
d288,FR,solar,avaConv,0.22198468044021696
d289,FR,solar,avaConv,0.3024156271739007
d290,FR,solar,avaConv,0.2733104914886864
d291,FR,solar,avaConv,0.24373902620972196
d292,FR,solar,avaConv,0.1257776131419156
d293,FR,solar,avaConv,0.1501440672435377
d294,FR,solar,avaConv,0.21719160150057884
d295,FR,solar,avaConv,0.2061284720563586
d296,FR,solar,avaConv,0.2628264593394358
d297,FR,solar,avaConv,0.24610026680680216
d298,FR,solar,avaConv,0.28807291482352276
d299,FR,solar,avaConv,0.2862400101526264
d300,FR,solar,avaConv,0.23244829182377544
d301,FR,solar,avaConv,0.32793023209544137
d302,FR,solar,avaConv,0.33700441939062414
d303,FR,solar,avaConv,0.21599405578174324
d304,FR,solar,avaConv,0.22592008775050357
d305,FR,solar,avaConv,0.2631698816977488
d306,FR,solar,avaConv,0.3064455850639969
d307,FR,solar,avaConv,0.18832376179627314
d308,FR,solar,avaConv,0.15324731999254196
d309,FR,solar,avaConv,0.1586371487211283
d310,FR,solar,avaConv,0.13209466674804107
d311,FR,solar,avaConv,0.15531092072491445
d312,FR,solar,avaConv,0.12602434076211136
d313,FR,solar,avaConv,0.13645883373665144
d314,FR,solar,avaConv,0.11367087221579131
d315,FR,solar,avaConv,0.1950918775265828
d316,FR,solar,avaConv,0.23850195833128096
d317,FR,solar,avaConv,0.11517615204615347
d318,FR,solar,avaConv,0.20817597006853517
d319,FR,solar,avaConv,0.2659585681480789
d320,FR,solar,avaConv,0.3297111031295987
d321,FR,solar,avaConv,0.29888709226928484
d322,FR,solar,avaConv,0.247059940339499
d323,FR,solar,avaConv,0.15471029216606647
d324,FR,solar,avaConv,0.08559973134280731
d325,FR,solar,avaConv,0.15470948556488665
d326,FR,solar,avaConv,0.11883856600318488
d327,FR,solar,avaConv,0.1881665570998538
d328,FR,solar,avaConv,0.1318681631401509
d329,FR,solar,avaConv,0.13993088015888122
d330,FR,solar,avaConv,0.13872095884027255
d331,FR,solar,avaConv,0.1270714995670323
d332,FR,solar,avaConv,0.07221517946887417
d333,FR,solar,avaConv,0.07217803397409647
d334,FR,solar,avaConv,0.09249728910741982
d335,FR,solar,avaConv,0.12307308492137152
d336,FR,solar,avaConv,0.09884182629141619
d337,FR,solar,avaConv,0.13642946855322408
d338,FR,solar,avaConv,0.13953045065113323
d339,FR,solar,avaConv,0.09521916122596044
d340,FR,solar,avaConv,0.0982964133600033
d341,FR,solar,avaConv,0.17538867269327776
d342,FR,solar,avaConv,0.1414185197998276
d343,FR,solar,avaConv,0.15244306229017657
d344,FR,solar,avaConv,0.09697985354991046
d345,FR,solar,avaConv,0.12773748492616102
d346,FR,solar,avaConv,0.204543467434633
d347,FR,solar,avaConv,0.21930092945860055
d348,FR,solar,avaConv,0.19679561849271346
d349,FR,solar,avaConv,0.1145556423268375
d350,FR,solar,avaConv,0.07520280578191661
d351,FR,solar,avaConv,0.06414200834115787
d352,FR,solar,avaConv,0.07487505792945605
d353,FR,solar,avaConv,0.12549075912120483
d354,FR,solar,avaConv,0.08942939671447292
d355,FR,solar,avaConv,0.08740156463940645
d356,FR,solar,avaConv,0.09026805360677294
d357,FR,solar,avaConv,0.06418515118803
d358,FR,solar,avaConv,0.0895960032886432
d359,FR,solar,avaConv,0.06848465677842415
d360,FR,solar,avaConv,0.06433653173805125
d361,FR,solar,avaConv,0.12153425579460846
d362,FR,solar,avaConv,0.13681314254504948
d363,FR,solar,avaConv,0.1482237680347861
d364,FR,solar,avaConv,0.15406361311143804
d365,FR,solar,avaConv,0.12991102336718985
d001,NL,solar,avaConv,0.0
d002,NL,solar,avaConv,0.0061680570069290175
d003,NL,solar,avaConv,0.04115946409473071
d004,NL,solar,avaConv,0.12338066576261002
d005,NL,solar,avaConv,0.2412520672455195
d006,NL,solar,avaConv,0.07071840093262281
d007,NL,solar,avaConv,0.016645100184795345
d008,NL,solar,avaConv,0.027960270157745645
d009,NL,solar,avaConv,0.025884301849147553
d010,NL,solar,avaConv,0.037493613767813155
d011,NL,solar,avaConv,0.042947514499061916
d012,NL,solar,avaConv,0.07611445709543062
d013,NL,solar,avaConv,0.02714937880447792
d014,NL,solar,avaConv,0.058464635506824104
d015,NL,solar,avaConv,0.02261181005725093
d016,NL,solar,avaConv,0.15298074672572176
d017,NL,solar,avaConv,0.024656460816418046
d018,NL,solar,avaConv,0.2616306865067946
d019,NL,solar,avaConv,0.20804077598034904
d020,NL,solar,avaConv,0.04612012424107692
d021,NL,solar,avaConv,0.09557723209558794
d022,NL,solar,avaConv,0.06060499143063236
d023,NL,solar,avaConv,0.04471126273103007
d024,NL,solar,avaConv,0.22559029717288387
d025,NL,solar,avaConv,0.10208044749478037
d026,NL,solar,avaConv,0.09996827800081808
d027,NL,solar,avaConv,0.02792485183385327
d028,NL,solar,avaConv,0.1271848572034885
d029,NL,solar,avaConv,0.12389216317556227
d030,NL,solar,avaConv,0.15266795374057288
d031,NL,solar,avaConv,0.18671386054654757
d032,NL,solar,avaConv,0.04098871653051445
d033,NL,solar,avaConv,0.10509969056470103
d034,NL,solar,avaConv,0.048973914170828976
d035,NL,solar,avaConv,0.05420717283503232
d036,NL,solar,avaConv,0.051167027451303235
d037,NL,solar,avaConv,0.15927307552588774
d038,NL,solar,avaConv,0.31125122300711533
d039,NL,solar,avaConv,0.2168972359375892
d040,NL,solar,avaConv,0.03667735520971378
d041,NL,solar,avaConv,0.06959656122086531
d042,NL,solar,avaConv,0.08114343758894732
d043,NL,solar,avaConv,0.285363426031138
d044,NL,solar,avaConv,0.39046649462158967
d045,NL,solar,avaConv,0.17733501009691527
d046,NL,solar,avaConv,0.10751732674260785
d047,NL,solar,avaConv,0.034902734492088645
d048,NL,solar,avaConv,0.02516974390858908
d049,NL,solar,avaConv,0.034024134702652115
d050,NL,solar,avaConv,0.12752995768680206
d051,NL,solar,avaConv,0.04024818767474438
d052,NL,solar,avaConv,0.1262645830260648
d053,NL,solar,avaConv,0.12340375966763178
d054,NL,solar,avaConv,0.21871573723135063
d055,NL,solar,avaConv,0.04089185178984915
d056,NL,solar,avaConv,0.19331350250433665
d057,NL,solar,avaConv,0.06549013857646724
d058,NL,solar,avaConv,0.17646747303170243
d059,NL,solar,avaConv,0.05588182455788215
d060,NL,solar,avaConv,0.05622436622327131
d061,NL,solar,avaConv,0.06844439988683265
d062,NL,solar,avaConv,0.34013925330146394
d063,NL,solar,avaConv,0.10776171150488557
d064,NL,solar,avaConv,0.0908610118930472
d065,NL,solar,avaConv,0.2571822236005156
d066,NL,solar,avaConv,0.22577265021269366
d067,NL,solar,avaConv,0.11487511002499243
d068,NL,solar,avaConv,0.24987681409151133
d069,NL,solar,avaConv,0.08149049886693183
d070,NL,solar,avaConv,0.07254338033824502
d071,NL,solar,avaConv,0.11141896021800078
d072,NL,solar,avaConv,0.30135611413784685
d073,NL,solar,avaConv,0.3025473751589469
d074,NL,solar,avaConv,0.3231897071602041
d075,NL,solar,avaConv,0.22518882801402365
d076,NL,solar,avaConv,0.0838710381490538
d077,NL,solar,avaConv,0.15615783542191441
d078,NL,solar,avaConv,0.3488146541216159
d079,NL,solar,avaConv,0.4237924574678871
d080,NL,solar,avaConv,0.23410645399642685
d081,NL,solar,avaConv,0.2630773358291659
d082,NL,solar,avaConv,0.16657073973865527
d083,NL,solar,avaConv,0.38199364934999486
d084,NL,solar,avaConv,0.19591319509259444
d085,NL,solar,avaConv,0.09625172850288574
d086,NL,solar,avaConv,0.3729650314981695
d087,NL,solar,avaConv,0.4080165452678955
d088,NL,solar,avaConv,0.47210818388347636
d089,NL,solar,avaConv,0.4358815213652696
d090,NL,solar,avaConv,0.3975841998745885
d091,NL,solar,avaConv,0.26856141809604406
d092,NL,solar,avaConv,0.3129085824135127
d093,NL,solar,avaConv,0.07742765219640256
d094,NL,solar,avaConv,0.33141644632344175
d095,NL,solar,avaConv,0.273836216616567
d096,NL,solar,avaConv,0.3894797462905714
d097,NL,solar,avaConv,0.15066224411671636
d098,NL,solar,avaConv,0.42530690592372195
d099,NL,solar,avaConv,0.19244240932468895
d100,NL,solar,avaConv,0.2910461193350793
d101,NL,solar,avaConv,0.1807563638239352
d102,NL,solar,avaConv,0.2738544389467257
d103,NL,solar,avaConv,0.3445009298362756
d104,NL,solar,avaConv,0.2384556741038093
d105,NL,solar,avaConv,0.17051573460446648
d106,NL,solar,avaConv,0.2842729386166298
d107,NL,solar,avaConv,0.29372204473119096
d108,NL,solar,avaConv,0.35175269994745784
d109,NL,solar,avaConv,0.4011225950338584
d110,NL,solar,avaConv,0.3195295555285841
d111,NL,solar,avaConv,0.21813654013575628
d112,NL,solar,avaConv,0.2854978927275717
d113,NL,solar,avaConv,0.21671731714851772
d114,NL,solar,avaConv,0.30272211795259546
d115,NL,solar,avaConv,0.390867950521011
d116,NL,solar,avaConv,0.3335919378418472
d117,NL,solar,avaConv,0.36688141913101996
d118,NL,solar,avaConv,0.3311033980013661
d119,NL,solar,avaConv,0.32509804937388864
d120,NL,solar,avaConv,0.16579706586239507
d121,NL,solar,avaConv,0.3281700881607764
d122,NL,solar,avaConv,0.2899508158305405
d123,NL,solar,avaConv,0.14883997747230698
d124,NL,solar,avaConv,0.2693838151216161
d125,NL,solar,avaConv,0.4515009170273583
d126,NL,solar,avaConv,0.4127342304096745
d127,NL,solar,avaConv,0.4077808480457627
d128,NL,solar,avaConv,0.41135417977649985
d129,NL,solar,avaConv,0.4203179347367133
d130,NL,solar,avaConv,0.23900054097945703
d131,NL,solar,avaConv,0.36268282916167416
d132,NL,solar,avaConv,0.33865383352345435
d133,NL,solar,avaConv,0.34038926194725305
d134,NL,solar,avaConv,0.3724669987738332
d135,NL,solar,avaConv,0.3347799270355477
d136,NL,solar,avaConv,0.2834906060717829
d137,NL,solar,avaConv,0.1318384557310919
d138,NL,solar,avaConv,0.12344355377708861
d139,NL,solar,avaConv,0.42684814623175116
d140,NL,solar,avaConv,0.13365763560738617
d141,NL,solar,avaConv,0.21147691898152618
d142,NL,solar,avaConv,0.3544927597934692
d143,NL,solar,avaConv,0.45357325127920894
d144,NL,solar,avaConv,0.4412818355745525
d145,NL,solar,avaConv,0.4153480945222643
d146,NL,solar,avaConv,0.36658284019044723
d147,NL,solar,avaConv,0.3156665655688166
d148,NL,solar,avaConv,0.26480822846167923
d149,NL,solar,avaConv,0.3334370482415364
d150,NL,solar,avaConv,0.32724445364822935
d151,NL,solar,avaConv,0.345334264342123
d152,NL,solar,avaConv,0.33112959722336216
d153,NL,solar,avaConv,0.3354551083537079
d154,NL,solar,avaConv,0.3129946811182702
d155,NL,solar,avaConv,0.34156287152582065
d156,NL,solar,avaConv,0.356810295457984
d157,NL,solar,avaConv,0.4321104731617385
d158,NL,solar,avaConv,0.3996275503069759
d159,NL,solar,avaConv,0.2969762647298327
d160,NL,solar,avaConv,0.2521336873231699
d161,NL,solar,avaConv,0.32310498833361934
d162,NL,solar,avaConv,0.28020044381427367
d163,NL,solar,avaConv,0.3103066696980578
d164,NL,solar,avaConv,0.2584920258866866
d165,NL,solar,avaConv,0.3567107100138511
d166,NL,solar,avaConv,0.32686251096835617
d167,NL,solar,avaConv,0.29099029375951074
d168,NL,solar,avaConv,0.31750754980235135
d169,NL,solar,avaConv,0.3129889509086617
d170,NL,solar,avaConv,0.30670391564230215
d171,NL,solar,avaConv,0.2928657583356898
d172,NL,solar,avaConv,0.27501636503821275
d173,NL,solar,avaConv,0.2578942385282897
d174,NL,solar,avaConv,0.3261337531720238
d175,NL,solar,avaConv,0.28529334229214176
d176,NL,solar,avaConv,0.3025904661294018
d177,NL,solar,avaConv,0.33036334192136496
d178,NL,solar,avaConv,0.28309307024265196
d179,NL,solar,avaConv,0.2876536313099842
d180,NL,solar,avaConv,0.25892034001908354
d181,NL,solar,avaConv,0.33699273885362463
d182,NL,solar,avaConv,0.28768688105622453
d183,NL,solar,avaConv,0.32152152204915874
d184,NL,solar,avaConv,0.28711737327824466
d185,NL,solar,avaConv,0.3022466169309531
d186,NL,solar,avaConv,0.31871404221284433
d187,NL,solar,avaConv,0.31281473798814724
d188,NL,solar,avaConv,0.1958033904180362
d189,NL,solar,avaConv,0.3446260936791587
d190,NL,solar,avaConv,0.3432356752291216
d191,NL,solar,avaConv,0.23134029322693256
d192,NL,solar,avaConv,0.15405842691308796
d193,NL,solar,avaConv,0.34003647445991486
d194,NL,solar,avaConv,0.2886326984833955
d195,NL,solar,avaConv,0.3039265659330916
d196,NL,solar,avaConv,0.3540643338629476
d197,NL,solar,avaConv,0.28644189410308507
d198,NL,solar,avaConv,0.20732774685645447
d199,NL,solar,avaConv,0.25757194124892807
d200,NL,solar,avaConv,0.2611258168609169
d201,NL,solar,avaConv,0.26877733032859824
d202,NL,solar,avaConv,0.12054711028117512
d203,NL,solar,avaConv,0.22293490280719314
d204,NL,solar,avaConv,0.3344178773510984
d205,NL,solar,avaConv,0.3416036241037099
d206,NL,solar,avaConv,0.3330823446739229
d207,NL,solar,avaConv,0.21263705702082855
d208,NL,solar,avaConv,0.30465866797928043
d209,NL,solar,avaConv,0.3437881539994224
d210,NL,solar,avaConv,0.3176814131361596
d211,NL,solar,avaConv,0.22578556965903837
d212,NL,solar,avaConv,0.32641950846127277
d213,NL,solar,avaConv,0.33860948725275136
d214,NL,solar,avaConv,0.3482548530291781
d215,NL,solar,avaConv,0.308524529763721
d216,NL,solar,avaConv,0.30892942928191275
d217,NL,solar,avaConv,0.1630684770787296
d218,NL,solar,avaConv,0.2783460694845644
d219,NL,solar,avaConv,0.1910683651078531
d220,NL,solar,avaConv,0.3112820433382423
d221,NL,solar,avaConv,0.11530135036294703
d222,NL,solar,avaConv,0.3418089056315148
d223,NL,solar,avaConv,0.23397635205881906
d224,NL,solar,avaConv,0.3198239100113951
d225,NL,solar,avaConv,0.35873832886656865
d226,NL,solar,avaConv,0.34063936213994633
d227,NL,solar,avaConv,0.28087711110123265
d228,NL,solar,avaConv,0.17606719408464594
d229,NL,solar,avaConv,0.14364084189594672
d230,NL,solar,avaConv,0.32537309946534704
d231,NL,solar,avaConv,0.35346771363697554
d232,NL,solar,avaConv,0.298882538788476
d233,NL,solar,avaConv,0.33319700126592655
d234,NL,solar,avaConv,0.304368082160657
d235,NL,solar,avaConv,0.2918515421467519
d236,NL,solar,avaConv,0.2968934465720002
d237,NL,solar,avaConv,0.2982013430112118
d238,NL,solar,avaConv,0.2887106401389898
d239,NL,solar,avaConv,0.283656439875878
d240,NL,solar,avaConv,0.288244716215455
d241,NL,solar,avaConv,0.2520516773126985
d242,NL,solar,avaConv,0.3045945426728314
d243,NL,solar,avaConv,0.12698473270096286
d244,NL,solar,avaConv,0.2023967677707261
d245,NL,solar,avaConv,0.21083418902669304
d246,NL,solar,avaConv,0.12293460335479356
d247,NL,solar,avaConv,0.27400105946190884
d248,NL,solar,avaConv,0.23122464578057117
d249,NL,solar,avaConv,0.3623977071364275
d250,NL,solar,avaConv,0.08702921059002414
d251,NL,solar,avaConv,0.14068729194043217
d252,NL,solar,avaConv,0.25816019397540146
d253,NL,solar,avaConv,0.0731673165741839
d254,NL,solar,avaConv,0.2926893064673239
d255,NL,solar,avaConv,0.3165820956223837
d256,NL,solar,avaConv,0.29017470834028775
d257,NL,solar,avaConv,0.3035645669906696
d258,NL,solar,avaConv,0.313077576341997
d259,NL,solar,avaConv,0.2635214121425192
d260,NL,solar,avaConv,0.1539236229798333
d261,NL,solar,avaConv,0.27231703004888863
d262,NL,solar,avaConv,0.2992427803196445
d263,NL,solar,avaConv,0.29972053064658427
d264,NL,solar,avaConv,0.2620417703284251
d265,NL,solar,avaConv,0.22597733130467362
d266,NL,solar,avaConv,0.1496193431649094
d267,NL,solar,avaConv,0.1771200761193467
d268,NL,solar,avaConv,0.12930664855456897
d269,NL,solar,avaConv,0.08117660868797592
d270,NL,solar,avaConv,0.19055713956787457
d271,NL,solar,avaConv,0.1779319890606535
d272,NL,solar,avaConv,0.06971138292836118
d273,NL,solar,avaConv,0.08604264046983935
d274,NL,solar,avaConv,0.21945766540796205
d275,NL,solar,avaConv,0.31228312891624566
d276,NL,solar,avaConv,0.15997465931739946
d277,NL,solar,avaConv,0.10430456019270777
d278,NL,solar,avaConv,0.34589942784605276
d279,NL,solar,avaConv,0.32738551642174685
d280,NL,solar,avaConv,0.31600763796827747
d281,NL,solar,avaConv,0.30493874392848314
d282,NL,solar,avaConv,0.31163085867326995
d283,NL,solar,avaConv,0.3085935426903906
d284,NL,solar,avaConv,0.2958040431819254
d285,NL,solar,avaConv,0.27815683709435723
d286,NL,solar,avaConv,0.2683786646100812
d287,NL,solar,avaConv,0.03305039480445917
d288,NL,solar,avaConv,0.24017282183229208
d289,NL,solar,avaConv,0.32263375655909426
d290,NL,solar,avaConv,0.3195214919068381
d291,NL,solar,avaConv,0.27675163211554843
d292,NL,solar,avaConv,0.08066396730489883
d293,NL,solar,avaConv,0.16109016377271604
d294,NL,solar,avaConv,0.2587226965367033
d295,NL,solar,avaConv,0.09358540215706136
d296,NL,solar,avaConv,0.19659308438572595
d297,NL,solar,avaConv,0.22922961163034072
d298,NL,solar,avaConv,0.29969290082024697
d299,NL,solar,avaConv,0.13947764157560757
d300,NL,solar,avaConv,0.27610078860015036
d301,NL,solar,avaConv,0.3062348616094964
d302,NL,solar,avaConv,0.3520285140766984
d303,NL,solar,avaConv,0.281393031063566
d304,NL,solar,avaConv,0.07800579713779865
d305,NL,solar,avaConv,0.19118249051966024
d306,NL,solar,avaConv,0.2667029966021932
d307,NL,solar,avaConv,0.31220200647561397
d308,NL,solar,avaConv,0.16253361066081426
d309,NL,solar,avaConv,0.18519041236795886
d310,NL,solar,avaConv,0.10816524538407765
d311,NL,solar,avaConv,0.054125010261134074
d312,NL,solar,avaConv,0.06706637888669195
d313,NL,solar,avaConv,0.018818097846593548
d314,NL,solar,avaConv,0.07860322152373912
d315,NL,solar,avaConv,0.115027374504426
d316,NL,solar,avaConv,0.12604158497308082
d317,NL,solar,avaConv,0.11661888058984614
d318,NL,solar,avaConv,0.12292115029048242
d319,NL,solar,avaConv,0.19044602838499206
d320,NL,solar,avaConv,0.17945292514862834
d321,NL,solar,avaConv,0.3246964227995516
d322,NL,solar,avaConv,0.33160887337232875
d323,NL,solar,avaConv,0.3001783151375346
d324,NL,solar,avaConv,0.11597284793607585
d325,NL,solar,avaConv,0.06709645471835723
d326,NL,solar,avaConv,0.23528449993712694
d327,NL,solar,avaConv,0.13181402407154755
d328,NL,solar,avaConv,0.09760884816592676
d329,NL,solar,avaConv,0.034749697824686024
d330,NL,solar,avaConv,0.13738164829683833
d331,NL,solar,avaConv,0.13408999826928816
d332,NL,solar,avaConv,0.0232650435042582
d333,NL,solar,avaConv,0.024866043191241857
d334,NL,solar,avaConv,0.06004254574164463
d335,NL,solar,avaConv,0.12251809233548645
d336,NL,solar,avaConv,0.06526524316522853
d337,NL,solar,avaConv,0.025161204869053603
d338,NL,solar,avaConv,0.027254046098062038
d339,NL,solar,avaConv,0.06618395442898699
d340,NL,solar,avaConv,0.047463747452705006
d341,NL,solar,avaConv,0.021612035394866117
d342,NL,solar,avaConv,0.04024134808580281
d343,NL,solar,avaConv,0.030426436794852164
d344,NL,solar,avaConv,0.027180384511389835
d345,NL,solar,avaConv,0.035025453914767
d346,NL,solar,avaConv,0.06718937282665993
d347,NL,solar,avaConv,0.11554556129168002
d348,NL,solar,avaConv,0.1784160341995326
d349,NL,solar,avaConv,0.18754107706566164
d350,NL,solar,avaConv,0.032003834594853536
d351,NL,solar,avaConv,0.03736649617810684
d352,NL,solar,avaConv,0.055457251459775356
d353,NL,solar,avaConv,0.03330974237471821
d354,NL,solar,avaConv,0.10995133785427798
d355,NL,solar,avaConv,0.08735549181878115
d356,NL,solar,avaConv,0.07221304200647975
d357,NL,solar,avaConv,0.025277552914693257
d358,NL,solar,avaConv,0.05387079876492016
d359,NL,solar,avaConv,0.026331678435959086
d360,NL,solar,avaConv,0.024921364350625096
d361,NL,solar,avaConv,0.04687545229926109
d362,NL,solar,avaConv,0.0874079643653377
d363,NL,solar,avaConv,0.10258288730892334
d364,NL,solar,avaConv,0.13683791372887882
d365,NL,solar,avaConv,0.021188714703274332
